file name,visibility,x-coordinate,y-coordinate,status,shot,image_data,game,clip
0033.jpg,1,770.0,235.0,0.0,5.0,"[[[ 37  21   5]
  [ 43  27  14]
  [ 16   2   0]
  ...
  [ 18  12   5]
  [  4   6   0]
  [  0   6   1]]

 [[ 88  72  56]
  [ 88  72  59]
  [ 59  45  33]
  ...
  [ 87  81  74]
  [ 72  74  68]
  [ 67  73  68]]

 [[147 131 115]
  [141 125 112]
  [109  95  83]
  ...
  [167 161 154]
  [147 148 144]
  [137 142 140]]

 ...

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [113 145 126]
  [113 145 126]
  [113 145 126]]

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [113 145 126]
  [113 145 126]
  [113 145 126]]

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [113 145 126]
  [113 145 126]
  [113 145 126]]]",1,3
0034.jpg,1,788.0,232.0,0.0,5.0,"[[[ 37  21   5]
  [ 43  27  14]
  [ 14   2   0]
  ...
  [ 18  12   5]
  [  4   6   0]
  [  0   6   1]]

 [[ 88  72  56]
  [ 88  72  59]
  [ 57  45  35]
  ...
  [ 87  81  74]
  [ 72  74  68]
  [ 67  73  68]]

 [[146 131 115]
  [139 126 112]
  [107  95  83]
  ...
  [167 161 154]
  [147 148 144]
  [137 142 140]]

 ...

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [113 145 126]
  [113 145 126]
  [113 145 126]]

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [113 145 126]
  [113 145 126]
  [113 145 126]]

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [113 145 126]
  [113 145 126]
  [113 145 126]]]",1,3
0035.jpg,1,803.0,231.0,0.0,5.0,"[[[ 37  21   5]
  [ 43  27  14]
  [ 14   2   0]
  ...
  [ 18  12   5]
  [  4   6   0]
  [  0   6   1]]

 [[ 88  72  56]
  [ 88  72  59]
  [ 57  45  35]
  ...
  [ 87  81  74]
  [ 72  74  68]
  [ 67  73  68]]

 [[147 131 115]
  [141 125 112]
  [109  95  83]
  ...
  [167 161 154]
  [147 148 144]
  [137 142 140]]

 ...

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [113 145 126]
  [113 145 126]
  [113 145 126]]

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [113 145 126]
  [113 145 126]
  [113 145 126]]

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [113 145 126]
  [113 145 126]
  [113 145 126]]]",1,3
0036.jpg,1,816.0,230.0,0.0,5.0,"[[[ 39  21   4]
  [ 44  28  12]
  [ 14   2   0]
  ...
  [ 21  15  10]
  [  7   8   4]
  [  4  11   8]]

 [[ 90  72  55]
  [ 89  73  57]
  [ 57  45  35]
  ...
  [ 92  86  81]
  [ 76  77  73]
  [ 69  76  73]]

 [[149 131 114]
  [142 126 110]
  [109  94  85]
  ...
  [173 167 162]
  [151 152 148]
  [137 144 141]]

 ...

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [113 145 126]
  [113 145 126]
  [113 145 126]]

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [113 145 126]
  [113 145 126]
  [113 145 126]]

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [113 145 126]
  [113 145 126]
  [113 145 126]]]",1,3
0037.jpg,1,824.0,224.0,2.0,5.0,"[[[ 33  19   1]
  [ 36  23   7]
  [ 23  14   1]
  ...
  [ 21  15  10]
  [  5   9   4]
  [  4  11   8]]

 [[ 89  75  57]
  [ 87  74  58]
  [ 64  55  42]
  ...
  [ 92  86  81]
  [ 74  78  73]
  [ 69  76  73]]

 [[157 142 126]
  [146 133 119]
  [110  98  86]
  ...
  [173 167 162]
  [151 152 148]
  [138 143 141]]

 ...

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [113 145 126]
  [113 145 126]
  [113 145 126]]

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [113 145 126]
  [113 145 126]
  [113 145 126]]

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [113 145 126]
  [113 145 126]
  [113 145 126]]]",1,3
0038.jpg,1,836.0,194.0,0.0,5.0,"[[[ 36  18   1]
  [ 39  23   7]
  [ 25  13   1]
  ...
  [ 21  15  10]
  [  5   9   4]
  [  4  11   8]]

 [[ 92  74  57]
  [ 90  74  58]
  [ 66  54  42]
  ...
  [ 92  86  81]
  [ 74  78  73]
  [ 69  76  73]]

 [[160 141 126]
  [149 132 119]
  [112  98  86]
  ...
  [173 167 162]
  [151 152 148]
  [138 143 141]]

 ...

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0039.jpg,1,842.0,178.0,0.0,5.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 21  15  10]
  [  5   9   4]
  [  4  11   8]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [ 92  86  81]
  [ 74  78  73]
  [ 69  76  73]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [173 167 162]
  [151 152 148]
  [138 143 141]]

 ...

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[111 147 125]
  [111 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0040.jpg,1,850.0,161.0,0.0,5.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 25  19  14]
  [  9  13   8]
  [  6  13  10]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [100  94  89]
  [ 79  83  78]
  [ 69  76  73]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [179 173 168]
  [155 156 152]
  [140 145 143]]

 ...

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0041.jpg,1,858.0,148.0,0.0,5.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 25  19  14]
  [  9  13   8]
  [  6  13  10]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [100  94  89]
  [ 79  83  78]
  [ 69  76  73]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [179 173 168]
  [155 156 152]
  [140 145 143]]

 ...

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0042.jpg,1,863.0,133.0,0.0,5.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 25  19  14]
  [  9  13   8]
  [  6  13  10]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [100  94  89]
  [ 79  83  78]
  [ 69  76  73]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [179 173 168]
  [155 156 152]
  [140 145 143]]

 ...

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0043.jpg,1,866.0,125.0,0.0,5.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 25  19  14]
  [  9  13   8]
  [  6  13  10]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [100  94  89]
  [ 79  83  78]
  [ 69  76  73]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [179 173 168]
  [155 156 152]
  [140 145 143]]

 ...

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0044.jpg,1,872.0,116.0,0.0,0.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 25  19  14]
  [  9  13   8]
  [  6  13  10]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [100  94  89]
  [ 79  83  78]
  [ 69  76  73]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [179 173 168]
  [155 156 152]
  [140 145 143]]

 ...

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0045.jpg,1,876.0,107.0,0.0,0.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 21  12   8]
  [  9   8   4]
  [  0   2   0]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [ 90  81  77]
  [ 75  74  70]
  [ 62  65  63]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [171 162 158]
  [152 151 147]
  [136 139 137]]

 ...

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0046.jpg,1,880.0,102.0,0.0,0.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 21  12   8]
  [  9   8   4]
  [  0   2   0]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [ 90  81  77]
  [ 75  74  70]
  [ 62  65  63]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [171 162 158]
  [152 151 147]
  [136 139 137]]

 ...

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0047.jpg,1,884.0,96.0,0.0,0.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 21  12   8]
  [  9   8   4]
  [  0   2   0]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [ 90  81  77]
  [ 75  74  70]
  [ 62  65  63]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [171 162 158]
  [152 151 147]
  [136 139 137]]

 ...

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0048.jpg,1,887.0,93.0,0.0,0.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 21  12   8]
  [  9   8   4]
  [  0   2   0]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [ 90  81  77]
  [ 75  74  70]
  [ 62  65  63]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [171 162 158]
  [152 151 147]
  [136 139 137]]

 ...

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0049.jpg,1,889.0,90.0,0.0,0.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 21  12   8]
  [  9   8   4]
  [  0   2   0]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [ 90  81  77]
  [ 75  74  70]
  [ 62  65  63]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [171 162 158]
  [152 151 147]
  [136 139 137]]

 ...

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0050.jpg,1,893.0,87.0,0.0,0.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 19  13   8]
  [  7   8   4]
  [  0   2   0]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [ 88  82  77]
  [ 73  74  70]
  [ 60  65  63]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [167 163 158]
  [150 151 147]
  [134 139 137]]

 ...

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0051.jpg,1,895.0,89.0,0.0,0.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 19  13   8]
  [  7   8   4]
  [  0   2   0]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [ 88  82  77]
  [ 73  74  70]
  [ 60  65  63]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [167 163 158]
  [150 151 147]
  [134 139 137]]

 ...

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0052.jpg,1,896.0,89.0,0.0,0.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 19  13   8]
  [  7   8   4]
  [  0   2   0]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [ 88  82  77]
  [ 73  74  70]
  [ 60  65  63]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [167 163 158]
  [150 151 147]
  [134 139 137]]

 ...

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0053.jpg,1,898.0,87.0,0.0,0.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 19  13   8]
  [  7   8   4]
  [  0   2   0]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [ 88  82  77]
  [ 73  74  70]
  [ 60  65  63]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [167 163 158]
  [150 151 147]
  [134 139 137]]

 ...

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 147 125]
  [109 147 125]
  [109 147 125]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0054.jpg,1,903.0,91.0,0.0,0.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 19  13   8]
  [  7   8   4]
  [  0   2   0]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [ 88  82  77]
  [ 73  74  70]
  [ 60  65  63]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [167 163 158]
  [150 151 147]
  [134 139 137]]

 ...

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0055.jpg,1,907.0,93.0,0.0,0.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 19  13   8]
  [  7   8   4]
  [  0   2   0]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [ 88  82  77]
  [ 73  74  70]
  [ 60  65  63]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [167 163 158]
  [150 151 147]
  [134 139 137]]

 ...

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0056.jpg,1,911.0,95.0,0.0,0.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 19  13   8]
  [  7   8   4]
  [  0   2   0]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [ 88  82  77]
  [ 73  74  70]
  [ 60  65  63]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [167 163 158]
  [150 151 147]
  [134 139 137]]

 ...

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0057.jpg,1,921.0,100.0,0.0,0.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 19  13   8]
  [  7   8   4]
  [  0   2   0]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [ 88  82  77]
  [ 73  74  70]
  [ 60  65  63]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [167 163 158]
  [150 151 147]
  [134 139 137]]

 ...

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0058.jpg,1,927.0,102.0,0.0,0.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 19  13   8]
  [  7   8   4]
  [  0   2   0]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [ 88  82  77]
  [ 73  74  70]
  [ 60  65  63]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [167 163 158]
  [150 151 147]
  [134 139 137]]

 ...

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0059.jpg,2,930.0,107.0,0.0,0.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 19  13   8]
  [  7   8   4]
  [  0   2   0]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [ 88  82  77]
  [ 73  74  70]
  [ 60  65  63]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [167 163 158]
  [150 151 147]
  [134 139 137]]

 ...

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0060.jpg,2,938.0,113.0,0.0,0.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 19  13   8]
  [  7   8   4]
  [  0   2   0]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [ 88  82  77]
  [ 73  74  70]
  [ 60  65  63]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [167 163 158]
  [150 151 147]
  [134 139 137]]

 ...

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0061.jpg,1,945.0,117.0,0.0,0.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 19  13   8]
  [  7   8   4]
  [  0   2   0]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [ 88  82  77]
  [ 73  74  70]
  [ 60  65  63]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [167 163 158]
  [150 151 147]
  [134 139 137]]

 ...

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0062.jpg,1,950.0,123.0,0.0,0.0,"[[[ 34  18   2]
  [ 38  23   7]
  [ 25  13   1]
  ...
  [ 19  13   8]
  [  7   8   4]
  [  0   2   0]]

 [[ 90  74  58]
  [ 89  74  58]
  [ 66  54  42]
  ...
  [ 88  82  77]
  [ 73  74  70]
  [ 60  65  63]]

 [[158 142 126]
  [148 133 117]
  [110  98  86]
  ...
  [167 163 158]
  [150 151 147]
  [134 139 137]]

 ...

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]

 [[109 146 126]
  [109 146 126]
  [109 146 126]
  ...
  [110 149 124]
  [110 149 124]
  [110 149 124]]]",1,3
0000.jpg,1,601.0,406.0,0.0,5.0,"[[[ 45  29  12]
  [ 44  28  11]
  [ 38  22   9]
  ...
  [ 27  10   1]
  [ 17   2   0]
  [ 13   0   0]]

 [[ 91  75  58]
  [ 91  75  58]
  [ 78  62  49]
  ...
  [109  92  83]
  [ 96  81  79]
  [ 81  67  68]]

 [[148 132 115]
  [148 132 115]
  [132 116 103]
  ...
  [181 164 155]
  [164 151 149]
  [149 137 137]]

 ...

 [[110 146 129]
  [110 146 129]
  [110 146 129]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]

 [[110 146 129]
  [110 146 129]
  [110 146 129]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]

 [[110 146 129]
  [110 146 129]
  [110 146 129]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]]",1,4
0001.jpg,1,599.0,386.0,0.0,5.0,"[[[ 45  29  12]
  [ 44  28  11]
  [ 38  22   9]
  ...
  [ 27  10   1]
  [ 17   2   0]
  [ 13   0   0]]

 [[ 91  75  58]
  [ 91  75  58]
  [ 78  62  49]
  ...
  [109  92  83]
  [ 96  81  79]
  [ 81  67  68]]

 [[148 132 115]
  [148 132 115]
  [132 116 103]
  ...
  [181 164 155]
  [164 151 149]
  [149 137 137]]

 ...

 [[110 146 129]
  [110 146 129]
  [110 146 129]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]

 [[110 146 129]
  [110 146 129]
  [110 146 129]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]

 [[110 146 129]
  [110 146 129]
  [110 146 129]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]]",1,4
0002.jpg,1,597.0,369.0,0.0,5.0,"[[[ 45  29  12]
  [ 44  28  11]
  [ 38  22   9]
  ...
  [ 27  10   1]
  [ 17   2   0]
  [ 13   0   0]]

 [[ 91  75  58]
  [ 91  75  58]
  [ 78  62  49]
  ...
  [109  92  83]
  [ 96  81  79]
  [ 81  67  68]]

 [[148 132 115]
  [148 132 115]
  [132 116 103]
  ...
  [181 164 155]
  [164 151 149]
  [149 137 137]]

 ...

 [[110 147 127]
  [110 147 127]
  [110 147 127]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]

 [[110 147 127]
  [110 147 127]
  [110 147 127]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]

 [[110 147 127]
  [110 147 127]
  [110 147 127]
  ...
  [110 147 127]
  [110 147 127]
  [110 147 127]]]",1,4
